,Unnamed: 0,ID,Z_RGES,Z_Up,Z_Down,Penalty,SMILES,GNN_prob,GNN_pred,score_mcts
897,897,ZINC000000147017,-4.193891315,-1.740142549,2.453748766,0.013988095,O=C(O)COCC(=O)Nc1ccccc1C(F)(F)F,0.91023266,1,0.9102325988837262
898,898,ZINC000011956493,-4.193771778,0.22042282300000002,4.414194601,0.05625,c1cc2nsnc2cc1CN(CC1CCN(C2CCCC2)CC1)C[C@@H]1CCCO1,0.96265715,1,0.9626571738637453
899,899,ZINC000096455932,-4.193377086,-1.326227181,2.8671499060000003,0.036458332999999996,C[C@@H]1CN(CCC2CCN(CCS(C)(=O)=O)CC2)C[C@@H](C)O1,0.41506723,0,0.4150671107648621
900,900,ZINC000072159353,-4.193021878,-1.494181066,2.698840812,0.060863095,CN(Cc1cccnc1)C(=O)c1cn(Cc2ccccc2C(F)(F)F)nn1,0.84623396,1,0.846234005153124
901,901,ZINC000220043610,-4.1927471380000005,-1.748109516,2.4446376219999997,0.024702381000000002,COC(=O)c1ccc(C)c(NC(=O)CN(c2ccc(C(F)(F)F)cc2)S(C)(=O)=O)c1,0.7942448000000001,1,0.7942448124793062
902,902,ZINC000004477899,-4.192533227,-2.733679295,1.4588539319999998,0.061458333,Fc1ccccc1/C=N/Nc1nncc(-c2ccccc2)n1,0.33553988,0,0.33553971639509106
903,903,ZINC000224863019,-4.192239355,-0.42487923200000005,3.7673601239999996,0.026041667,Cc1cccc(OCCNC(=O)c2ccc(CN(c3cccc([N+](=O)[O-])c3C)S(C)(=O)=O)cc2)c1,0.92673385,1,0.9267338418989332
904,904,ZINC000040478352,-4.191648787,-2.352620509,1.839028278,0.02827381,O=C(Nc1cc(Cl)ccc1Cl)c1cc(-c2ccc(F)cc2)[nH]n1,0.9699076999999999,1,0.9699077205921712
905,905,ZINC000064471618,-4.190421032,-1.807771279,2.382649753,0.008779762,CN(C)c1ccc(Nc2c(C(=O)N3CCCCC3)cnc3ccc(F)cc23)cc1,0.9187029000000001,1,0.9187029540078646
906,906,ZINC000000171628,-4.189810404,-2.096236668,2.0935737359999997,0.023065476,O=C1OC(c2ccc(Cl)cc2)=C/C1=C\C=C\c1ccccc1,0.09072876,0,0.09072879490349657
907,907,ZINC000004946663,-4.188231346999999,-1.663198283,2.525033065,0.010416667,C#C[C@@H](OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)[C@@H]1OC(C)(C)O[C@H]1[C@H]1COC(C)(C)O1,0.888814,1,0.8888139434713239
908,908,ZINC000055255153,-4.188214029,-1.2626002920000001,2.925613738,0.008779762,COc1ccc(C(=O)N2CCN(Cc3nc(-c4ccc(C)o4)oc3C)CC2)cc1,0.77978486,1,0.7797847371919437
909,909,ZINC000001423955,-4.187699383,-1.7690715,2.418627883,0.014285714,Nc1nc(CSc2cccc3cccnc23)nc(-c2ccccc2O)n1,0.43386176,0,0.4338617480888943
910,910,ZINC000097527377,-4.187637756,-1.985146417,2.20249134,0.040625,CN(C)C(=O)CCc1ccccc1NC(=O)NC[C@H](O)c1ccccc1F,0.9092916,1,0.9092915821194776
911,911,ZINC000096306073,-4.1872415389999995,-1.7167558040000002,2.470485736,0.013988095,CCOC(=O)c1nn(-c2ccccc2)cc1/C=C/C(=O)Oc1c(C)cc(C)cc1C(C)=O,0.5561903,1,0.5561903299448826
912,912,ZINC000247925747,-4.1867497039999995,-1.366262275,2.820487429,0.078422619,Cc1cc(Cl)c2c(c1)[C@]1(C(=O)N2)[C@@H]2C(=O)N(c3ccccc3C(F)(F)F)C(=O)[C@H]2[C@@H]2CCCN21,0.43485138,0,0.43485117949757907
913,913,ZINC000000086438,-4.186262868,-0.981060058,3.20520281,0.189434524,Oc1c([C@@H](Nc2ccc(F)cc2)c2ccncc2)ccc2cccnc12,0.6774484000000001,1,0.6774484310277078
914,914,ZINC000000952884,-4.186251073,-1.4165860209999999,2.7696650519999997,0.017559524,CCOC(=O)c1ccc2ncc(C(=O)OCC)c(Nc3ccc(O)cc3)c2c1,0.28112814,0,0.28112799357996854
915,915,ZINC000004351323,-4.185694178,-1.494181066,2.691513112,0.034821429,COc1ccc(-c2cnnc(N/N=C/c3ccc(O)cc3)n2)cc1,0.016236236,0,0.016236235039668666
916,916,ZINC000008581347,-4.185671006000001,-1.31713113,2.8685398760000003,0.162797619,Cc1ccnc(N[C@H](c2ccccc2)c2ccc3cccnc3c2O)c1,0.42724794,0,0.4272479044443855
917,917,ZINC000040388893,-4.184770108,-1.316931334,2.867838774,0.047172619000000006,C[C@H]1CCCN(c2nc3c(c(=O)[nH]2)[C@@H](C(=O)Nc2ccccc2C(F)(F)F)CC(=O)N3)C1,0.93781525,1,0.9378151904037425
918,918,ZINC000055284693,-4.184499598,0.421947705,4.606447303,0.092410714,c1cncc(CN(Cc2cccn2-c2cccnc2)CC2CCN(C3CCCC3)CC2)c1,0.9380779,1,0.9380779381651217
919,919,ZINC000585093324,-4.183942238,-1.4761693280000001,2.70777291,0.024404762000000003,O=C1N(c2cccnc2)CC[C@]12CN(Cc1ccccn1)CC(F)(F)C2,0.8873601999999999,1,0.8873604152224172
920,920,ZINC000013108149,-4.183876173,-1.494181066,2.689695107,0.045238095,O=C1N=C(N2CCCCC2)S/C1=C\c1ccc(Br)cc1,0.99261236,1,0.9926123416927259
921,921,ZINC000032701779,-4.183649654,-2.372868131,1.8107815230000002,0.024702381000000002,COC(=O)c1ccc(/C=C2/SC(=S)N(CCCCCC(=O)Nc3nccs3)C2=O)cc1,0.9364663000000001,1,0.9364662350099635
922,922,ZINC000257216046,-4.183126055,-1.658092991,2.525033065,0.013988095,CO[C@H]1C[C@@H]2CN(C(=O)CCC3CCCCC3)C[C@@H]2C1,0.42087898,0,0.42087912909421166
923,923,ZINC000161900483,-4.183089691,-1.997341948,2.1857477419999998,0.021130952,N#C[C@H](C(=O)c1ccc(Cl)c(F)c1)c1ccc(C(F)(F)F)cn1,0.66352254,1,0.6635225192538491
924,924,ZINC000004282054,-4.182115308,-1.308365316,2.873749992,0.015625,O=S(=O)(N/N=C/c1c(OCc2ccc(F)cc2)ccc2ccccc12)c1ccccc1,0.89042354,1,0.8904235173920496
925,925,ZINC000000265870,-4.181793771000001,-0.42487923200000005,3.756914539,0.019196428999999997,C[C@@H]1CN(C(=O)c2ccc(N(C)C)cc2)C[C@@H](C)O1,0.008060829,0,0.008060832124462711
926,926,ZINC000096138746,-4.181362452,-2.34578893,1.835573523,0.029613095,Nc1ccc(-c2cnn(Cc3ccccc3)c2)nc1,0.40721416,0,0.407214020117866
927,927,ZINC000299738103,-4.18099403,0.48795747700000003,4.668951507,0.092410714,CC#Cc1cncc(-c2cncc(B3OC(C)(C)C(C)(C)O3)c2)c1,0.77028465,1,0.7702845608578262
928,928,ZINC000040166476,-4.180840961,-1.962219861,2.218621101,0.026041667,C[C@@]1(NC(=O)N2CCN(C=O)CC2)CCS(=O)(=O)C1,0.9800825000000001,1,0.9800825232208442
929,929,ZINC001081802712,-4.180401553,-2.173542182,2.006859372,0.024404762000000003,COc1ccc(/C=C2/Oc3c(ccc4c3[C@@H](c3ccccc3OC)CC(=O)O4)C2=O)c(OC)c1,0.09816422,0,0.09816417739981614
930,930,ZINC000000171552,-4.180014469,-1.965376209,2.214638259,0.003571429,CC1(C)O[C@@H]2[C@@H](n3cnc4c(N)ncnc43)O[C@@H](CO)[C@H]2O1,0.7184795999999999,1,0.7184796127343251
931,931,ZINC000001765716,-4.17926652,-0.164849418,4.0144171019999995,0.083928571,C1=CC2(C=C1)OC21CCC2(C=C[C@]3(C2)O[C@@H]3C2CCCCC2)CC1,0.99999404,1,0.9999940526421516
932,932,ZINC000825168568,-4.179019686,-1.8153000419999998,2.363719644,0.020833333,Cc1ccc(C(=O)N2CCC(C(=O)N3CCC(F)(F)CC3)CC2)cc1,0.95575845,1,0.9557584955930025
933,933,ZINC000002291306,-4.178842708,-2.364556384,1.814286324,0.021130952,O=c1[nH]c(O)nc2c1[C@H](c1ccc(Cl)cc1)C=C(c1ccccc1)O2,0.7650628,1,0.7650628560335729
934,934,ZINC000006856760,-4.178231337,-1.230837474,2.9473938630000003,0.02797619,CN1C(=O)N=C(O)/C(=C/NN2CCOCC2)C1=O,0.9922588999999999,1,0.9922589109029921
935,935,ZINC000079490426,-4.177523368999999,-0.42487923200000005,3.752644138,0.036458332999999996,O=C(Nc1ccc2c(c1)C(O)=Nc1cccnc1O2)c1ccc(Cl)nc1,0.7325630999999999,1,0.732563061145872
936,936,ZINC000002284642,-4.177112168,-1.6720493019999998,2.505062866,0.008779762,O=C1Nc2ccccc2/C1=C1\SC(=S)N(c2ccc(Cl)c(Cl)c2)C1=O,0.57808286,1,0.5780828549489675
937,937,ZINC000038181043,-4.177003581,-1.4854904690000001,2.691513112,0.02797619,COC(=O)c1cc(NC(=O)CSc2nc(-c3cc(Br)ccc3O)n[nH]2)ccc1Cl,0.35508353,0,0.35508346967936905
938,938,ZINC001565524641,-4.176513344,-2.711570423,1.46494292,0.007142857,CN1c2ccccc2C(=O)N2CCc3c(n(CCC(=O)NCCc4ccc(F)cc4)c4ccccc34)[C@@H]21,0.97316325,1,0.9731632530525557
939,939,ZINC000000646224,-4.175522566000001,-2.500208595,1.675313971,0.019494048,COc1ccccc1NC(=O)c1sc2ncn(Cc3ccc(C(=O)OC(C)C)cc3)c(=O)c2c1C,0.30757338,0,0.30757339831065417
940,940,ZINC000585281372,-4.175492836,-1.507078186,2.66841465,0.031547619,Cc1ccc(=O)n(CCCOc2ccc(CN3CCC(O)(COc4ccc(F)cc4)CC3)cc2)c1,0.8413135,1,0.8413135128332194
941,941,ZINC000005351918,-4.174550215,-2.15522437,2.019325845,0.031845238,O=C1CCCC2=C1[C@@H](c1ccco1)c1c(ncn3nc(-c4cccs4)nc13)O2,0.26787192,0,0.2678719562668458
942,942,ZINC000015974211,-4.17425658,-2.622024284,1.552232296,0.042261905,COc1ccc2cc3c(N)nn(C(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)c3nc2c1,0.5053519000000001,1,0.5053518959383086
943,943,ZINC000134927029,-4.1741881030000005,-1.0775785009999999,3.0966096010000004,0.013988095,C=CCC[C@@H](C)NC[C@]1(O)CCSC1,0.07167386,0,0.07167402459816412
944,944,ZINC000000525027,-4.173414212,-2.09270596,2.080708253,0.015625,CCn1c(NCc2ccc(N(C)C)cc2)nc2ccccc21,0.51173836,1,0.5117383525281294
945,945,ZINC000005071115,-4.1721355860000005,-2.652431608,1.5197039769999998,0.040922619,O=C(c1ccccc1C(F)(F)F)N(c1ccccc1)[C@H]1C=CS(=O)(=O)C1,0.89780384,1,0.8978038024139718
946,946,ZINC000828777020,-4.171857921,-1.5383669530000001,2.633490969,0.005208333,CC[C@H](c1nc(Cc2cccc(Cl)c2)nn1CCO)n1cccn1,0.5056281,1,0.5056282477426568
947,947,ZINC000042646532,-4.171694489,-1.666628965,2.5050655230000003,0.01235119,Cc1ccccc1CNC(=O)C(=O)Nc1ccccc1C(C)(C)C,0.9822412,1,0.9822412485388965
948,948,ZINC000001159097,-4.171426577,-1.8153000419999998,2.356126535,0.005208333,C=CCc1ccccc1OC[C@H](O)CN(c1ccc(NC(C)=O)cc1)S(=O)(=O)c1ccc(C)cc1,0.5478429,1,0.5478429171030327
949,949,ZINC000012597148,-4.171335407,-2.771701782,1.399633625,0.032142857000000004,Cc1ccc(-c2cnnc(N(C)[C@@H](C)c3ccon3)n2)o1,0.6431479,1,0.6431478039815616
950,950,ZINC000101099769,-4.171113836,-2.7392734169999997,1.431840419,0.026636905,COc1ccc(OC)c(N2C(=O)[C@H]3[C@@H](C2=O)[C@@H](c2ccc(C)cc2)OC32C(=O)c3ccccc3C2=O)c1,0.14177343,0,0.1417734882106008
951,951,ZINC000575613505,-4.171109733,-2.039504385,2.131605347,0.008779762,O=S(=O)(/C=C/c1ccccc1)N1CCC[C@@H](Oc2ccncc2Cl)C1,0.7265782,1,0.7265780446593109
952,952,ZINC000019818759,-4.1710033939999995,-2.068181037,2.102822357,0.049107143,COc1ccc(Cn2c(=O)[nH]c(=O)c3c4c(cnc32)C(=O)C[C@@H](C)C4)cc1,0.15014632,0,0.1501463480711423
953,953,ZINC000001401990,-4.170820157,-1.957309341,2.213510816,0.033482143,COc1cccc(CNS(=O)(=O)/C=C/c2ccc(OCc3ccc(F)cc3)c(OC)c2)c1,0.6165665,1,0.6165665706738371
954,954,ZINC000010294599,-4.170523088,-2.4751352140000002,1.6953878740000001,0.051041667,CCOc1cccc(NC(=O)c2ccc(N(Cc3ccccc3Cl)S(C)(=O)=O)cc2)c1,0.72750336,1,0.7275034477590997
955,955,ZINC000100497099,-4.170465619,-0.42487923200000005,3.745586387,0.050446429,Cc1cc(C)c(N2C(=O)NC(=O)/C(=C/Nc3ccc(F)cc3)C2=O)c(C)c1,0.9893479,1,0.9893478704328332
956,956,ZINC000514250911,-4.170312295,-0.42487923200000005,3.745433063,0.055654762,O=C(COc1cc(Br)cn2c(C(=O)c3ccccc3)cnc12)c1ccccc1,0.46526378,0,0.4652638436604936
957,957,ZINC000067788483,-4.170155647,-2.711367239,1.4587884080000002,0.046130952,COc1ccc2cc(-c3n[nH]cc3CN(C)Cc3cccnc3)ccc2c1,0.38125149999999997,0,0.3812515634362438
958,958,ZINC000575415685,-4.169974784,-1.230837474,2.93913731,0.040029762,COc1ccc(CCS(=O)(=O)NC[C@]2(O)CCOC2)cc1,0.021382425,0,0.021382435674631082
959,959,ZINC000225464686,-4.169893327,-1.955255068,2.214638259,0.003571429,C/N=C(/NCc1ncnn1C)N1CC[C@](C)(CCc2ccccc2)C1,0.7945042,1,0.7945042249966081
960,960,ZINC000045028087,-4.169457413,-1.644424348,2.525033065,0.013988095,Cc1ccc(C)c2c1CC[C@]13CC=CC[C@]21COC3,0.99967676,1,0.9996767598847405
961,961,ZINC000257349761,-4.168919464,0.024228726000000003,4.193148191000001,0.07485119,C[C@@]12CC[C@@H]3[C@H](CC[C@@]4(O)C[C@H](O)CC[C@]34C(=O)O)[C@@]1(O)CC[C@H]2C(=O)C(=O)O,0.62347215,1,0.6234721978347655
962,962,ZINC000223397188,-4.168873283,-2.650200791,1.5186724919999999,0.026636905,O=[N+]([O-])c1cccc(-n2cccc2[C@@H]2[C@H](c3ccccn3)NC(=S)N2Cc2ccccc2)c1,0.3308873,0,0.3308872800654469
963,963,ZINC000040396307,-4.168846001,-1.106837929,3.062008072,0.024404762000000003,Cc1nn2c(ncc3c(=O)n(NC(=O)c4ccncc4)ccc32)c1-c1ccccc1,0.9184849,1,0.918484917674212
964,964,ZINC000078985270,-4.168155832,-1.5121483759999998,2.6560074559999998,0.01235119,CO[C@@H]1CCC[C@H]1OC(=O)CCNC(=O)C(C)(C)C,0.8783605999999999,1,0.8783606337831987
965,965,ZINC000001710364,-4.167929357,-2.296607022,1.871322335,0.015922619,C=CCCC1(CC=C)C(=O)NC(=O)NC1=O,0.9999628,1,0.9999628035378149
966,966,ZINC000015015680,-4.167058249,-0.431912058,3.735146191,0.088095238,Cc1ccnc(N[C@H](c2ccc3c(c2)OCO3)c2ccc3cccnc3c2O)c1,0.43163789999999996,0,0.43163787445589297
967,967,ZINC000001153720,-4.166969709,-1.691286315,2.475683395,0.114880952,COc1ccc(N([C@@H]2C=CS(=O)(=O)C2)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,0.38126993,0,0.3812698967055269
968,968,ZINC000062701911,-4.166531733,-1.658092991,2.508438743,0.013988095,Oc1ccc(Br)cc1C1=CCCC1,0.98947114,1,0.9894711478664401
969,969,ZINC000088260008,-4.165575235,-2.044184041,2.121391194,0.040327381,CCCCCCCCCCCCCCOCCOCCOCCOCCO,0.999243,1,0.9992430241392298
970,970,ZINC000000941346,-4.165331193,-1.2626002920000001,2.9027309010000004,0.045238095,O=C1C(Cl)=C(Nc2ccc(F)cc2)C(=O)N1c1cccc(Cl)c1Cl,0.9764419,1,0.9764418734281292
971,971,ZINC000096207583,-4.164825314,-1.926773228,2.2380520859999997,0.01235119,COC[C@@H]1CC2(CCN(C(=O)N3CCCC3)CC2)CN1CC1CC1,0.9999861999999999,1,0.9999861877165739
972,972,ZINC000097572288,-4.1643540880000005,-1.644424348,2.51992974,0.003571429,CNc1ncc(C(=O)NC[C@@H](c2ccc(F)cc2)N2CCCC2)cn1,0.99601614,1,0.9960161651978359
973,973,ZINC000067322701,-4.163935175,-1.8266880890000001,2.337247086,0.005208333,CSc1cccc(NC(=O)Cn2nnc(C(=O)Nc3cccc(Cl)c3C)c2C)c1,0.9423684000000001,1,0.9423684046202714
974,974,ZINC000004280898,-4.163547679,-2.074881693,2.088665986,0.021130952,Clc1cc(-c2nc(-c3cnccn3)no2)ccn1,0.90003383,1,0.900033880928035
975,975,ZINC000011980477,-4.163402843,-1.8015938969999998,2.361808946,0.047172619000000006,COc1cc(OC)c2[nH]c(=O)c(CCN)cc2c1,0.43100512,0,0.43100508464875065
976,976,ZINC000003319469,-4.163213044,-1.681041182,2.482171862,0.005208333,C[C@H](OC(=O)CNC(=O)c1cccc(F)c1)C(=O)Nc1cc(C(F)(F)F)ccc1Cl,0.98381287,1,0.9838128473205336
977,977,ZINC000100497241,-4.163198233999999,-0.930879905,3.232318329,0.143303571,O=C1Nc2ccc(I)cc2/C1=N\Nc1cccc2cccnc12,0.7777013,1,0.7777012463223993
978,978,ZINC000952868859,-4.162706565,-1.5490373519999998,2.613669212,0.015625,Cc1ccc(CN(CCCO)Cc2cnc(C)nc2)cc1,0.8670585999999999,1,0.8670585408662939
979,979,ZINC000019800002,-4.16242181,-0.190535977,3.971885833,0.12708333300000002,Cc1ccnc(N[C@@H](c2ccncc2)c2ccc3cccnc3c2O)c1,0.3520192,0,0.3520192282231481
980,980,ZINC000408579467,-4.161448944,-1.815268167,2.346180777,0.02827381,COc1ccccc1NC(=O)C(=O)Nn1c(C(=O)Nc2ccccc2Cl)cc2cc(Cl)ccc21,0.9628179,1,0.9628179379059794
981,981,ZINC000534652628,-4.160813363,-1.8564374730000002,2.30437589,0.0,O=C(c1ccccc1)N1CCC[C@@H](NC2CCN(c3ccc(F)cc3)CC2)C1,0.9914339,1,0.9914339216840183
982,982,ZINC000057678751,-4.160760932,-1.155983755,3.004777177,0.058779762,CC1(C)O[C@@H]2O[C@@H]([C@H]3COC(C)(C)O3)[C@H](N)[C@H]2O1,0.28068367,0,0.2806837774996127
983,983,ZINC000001139011,-4.1599474,-1.7167558040000002,2.443191596,0.034821429,COc1ccc(NC(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccc(Br)o2)cc1,0.8604693999999999,1,0.8604693362054596
984,984,ZINC000008438679,-4.159740526,-2.5513164180000003,1.6084241080000001,0.03735119,O=C(C1=C(O)C(=O)N(CCOCCO)[C@H]1c1ccccc1Cl)c1ccc(Br)cc1,0.43465605,0,0.4346561214063868
985,985,ZINC000067665371,-4.158617831,-1.916461942,2.242155889,0.024702381000000002,C=CC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.36526507,0,0.36526502960139184
986,986,ZINC000012465937,-4.158216106,-1.50997585,2.648240256,0.013988095,Cc1cc(CN(CC2CCN(C3CCCC3)CC2)C[C@@H]2CCCO2)cc(C)c1O,0.9896596999999999,1,0.9896597287622638
987,987,ZINC000000172156,-4.1578109219999995,-1.494181066,2.663629856,0.019196428999999997,COc1cc(CNCc2ccc(C)cc2)cc(OC)c1OC,0.45299490000000003,0,0.45299492291490284
988,988,ZINC000001118926,-4.157745594,-2.424357697,1.7333878969999998,0.019494048,COC(=O)c1ccc(NC(=O)c2ccc(N(Cc3ccccc3Cl)S(C)(=O)=O)cc2)cc1,0.6990508000000001,1,0.6990508559929401
989,989,ZINC000009305345,-4.157602635,-2.12168471,2.035917924,0.070238095,O=C(Nc1ccc2c(c1)OCCO2)[C@H]1[C@@H]2C(=O)N(c3ccccc3F)C[C@]23C=C[C@H]1O3,0.15716211,0,0.15716212012445857
990,990,ZINC000306144816,-4.157522951,-1.663198283,2.494324669,0.140625,Cn1cc(-c2cnc3c(N4CCN(Cc5ccoc5)CC4)nccn23)cn1,0.7526341999999999,1,0.7526341238357217
991,991,ZINC000014099683,-4.157110535,-2.510410013,1.646700522,0.030208332999999997,O=S(=O)(NCc1ccc(COCC(F)(F)F)cc1)c1ccccc1Cl,0.2649645,0,0.2649641626251611
992,992,ZINC000224082872,-4.156825304,-1.5383669530000001,2.618458351,0.005208333,Cc1cc(C)cc(OCCNC(=O)c2ccc(CN(c3ccccc3F)S(=O)(=O)N(C)C)cc2)c1,0.68513274,1,0.6851328494164195
993,993,ZINC000013731360,-4.156731118,-1.421091774,2.735639344,0.136755952,O=C1/C(=C\c2cccnc2)N(CCCc2ccccc2)S(=O)(=O)c2ccccc21,0.11593246,0,0.11593230596856632
994,994,ZINC000003852028,-4.156316423,0.271040821,4.427357245,0.040327381,Clc1ccc(-c2cn(-c3ccc(Cl)cc3)c3ncn4nnnc4c23)cc1,0.25035830000000003,0,0.2503584241264518
995,995,ZINC000096481640,-4.156020198999999,-1.95582239,2.20019781,0.04389881,O=C(C/C=C/c1ccc(F)cc1)NCCc1ccc(O)cc1,0.8703095,1,0.8703095441671739
996,996,ZINC000009665545,-4.155791376,-1.9136354880000002,2.242155889,0.013988095,O=C(COC(=O)/C=C/c1cccc(Br)c1)Nc1ccccc1C(F)(F)F,0.96920836,1,0.9692084162798517
997,997,ZINC000001218521,-4.1549365719999996,-2.255783563,1.8991530090000002,0.045833333,COC(=O)c1ccc(NC(=O)/C(=C\c2ccc(OC)cc2)NC(=O)c2ccccc2OC)cc1,0.66475224,1,0.6647520374484707
998,998,ZINC000020606643,-4.154095811,-1.2626002920000001,2.89149552,0.019196428999999997,CCn1cc(/C=C/C(=O)c2c(O)cc(C)oc2=O)cn1,0.010895608999999999,0,0.010895604708472
999,999,ZINC000247878222,-4.153640542,-1.8564374730000002,2.29720307,0.005208333,Cc1ccc(Cl)cc1N1C(=O)[C@@H]2[C@@H]3CCCN3[C@@]3(C(=O)Nc4ccc(Cl)cc43)[C@H]2C1=O,0.85286903,1,0.8528691437027244
1000,1000,ZINC000100142731,-4.15329185,-1.92403029,2.22926156,0.017559524,Cc1ccc(N/C=C2/C(=O)NN=C2c2ccccc2)cc1,0.8111804,1,0.8111803455229859
1001,1001,ZINC000020368066,-4.153215909,-2.334312549,1.81890336,0.015922619,Cc1ccc(S(=O)(=O)N/N=C/c2cc(Br)ccc2OCc2ccccc2)cc1,0.5042479999999999,1,0.5042478661486057
1002,1002,ZINC000033707366,-4.152588539,-2.0826798330000003,2.069908706,0.010416667,CCO/C(C=C(C(=O)OC)C(=O)OC)=C\N(C)C,0.1373733,0,0.13737316093301385
1003,1003,ZINC000008326719,-4.151738581,-2.223752065,1.927986515,0.007142857,CC[C@H](C)NCc1ccc(OCc2cccc(Cl)c2)c(OC)c1,0.5394955,1,0.5394954321142958
1004,1004,ZINC000048303011,-4.151581172,-2.190974325,1.960606847,0.02827381,CCCCn1c(N)c(N(Cc2ccccc2)C(=O)c2ccc(N(C)C)c(F)c2)c(=O)[nH]c1=O,0.9151113999999999,1,0.9151114491591451
1005,1005,ZINC000032907964,-4.15029678,-2.7627448589999997,1.3875519219999999,0.02827381,O=C(NCc1ccccc1)NC1(C(=O)NCc2ccccc2OC(F)(F)F)CCCC1,0.9868195,1,0.9868195000135404
1006,1006,ZINC000000141250,-4.150258845,-1.320631805,2.82962704,0.15267857099999999,Oc1c([C@@H](Nc2nccs2)c2cccs2)ccc2cccnc12,0.96138495,1,0.9613849254319015
1007,1007,ZINC000012401805,-4.150254446,-2.039504385,2.110750061,0.013988095,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C[C@H]([C@](C)(Cl)CO)O4,0.39404243,0,0.3940424239443559
1008,1008,ZINC000012396070,-4.14980885,-1.4854904690000001,2.6643183809999997,0.126934524,O=[N+]([O-])c1cnc2c(-c3ccc(Cl)cc3)cnn2c1,0.82796705,1,0.8279670920753238
1009,1009,ZINC000057642934,-4.149777586,-1.663198283,2.486579304,0.015625,CCOC(=O)Cn1nnnc1CN(Cc1ccc(C)cc1)Cc1cc2cccc(C)c2[nH]c1=O,0.7794846,1,0.779484738740657
1010,1010,ZINC000001399919,-4.149514915,-1.462770911,2.686744004,0.045535714000000005,CN1C(=O)[C@@H]([C@@H]2OC(=O)c3ccccc32)S/C1=C\[N+](=O)[O-],0.85876304,1,0.8587630633752532
1011,1011,ZINC000020190724,-4.14807687,-2.474670402,1.673406468,0.032142857000000004,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@@H]3CCCN3[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C1=O,0.34403327,0,0.3440333004034593
1012,1012,ZINC000058016190,-4.148063361,-1.326227181,2.82183618,0.010416667,CCn1ccc2cc(NC(=O)/C=C/c3ccsc3)ccc21,0.97147644,1,0.9714764278495145
1013,1013,ZINC000003023784,-4.148063361,-1.326227181,2.82183618,0.005208333,O=C1/C(=C/C=C/c2ccccc2)SC(=S)N1C(=O)c1ccccc1,0.8037061,1,0.8037060349728105
1014,1014,ZINC000005008654,-4.147563689,-2.358825118,1.788738572,0.042559524,C[N+]1=C(/C=C/c2ccccc2F)C(C)(C)c2ccccc21,0.95542395,1,0.9554239591362627
1015,1015,ZINC000095375862,-4.146726459,-2.683934962,1.4627914969999998,0.032142857000000004,CC(C)[C@@H](NC(=O)c1ccc2nc(-c3ccccc3)cn2c1)c1nccn1C,0.19910593,0,0.19910584504668727
1016,1016,ZINC000006948844,-4.146695633,-1.2626002920000001,2.884095341,0.055654762,CN(C)c1ccc(C(=O)N2CCN(C=O)CC2)cc1,0.9628177,1,0.9628177376080912
1017,1017,ZINC000239338593,-4.146320962,-1.0775785009999999,3.0687424610000003,0.029613095,COc1cccc(NC(=O)c2cccc(NC(=O)[C@H]3[C@H]4C(=O)O[C@H]5C[C@H]3C[C@@H]54)c2)c1,0.69264174,1,0.6926419822954368
1018,1018,ZINC000009356731,-4.1453713489999995,-2.365785573,1.779585775,0.05297619,COc1ccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)c2cccc(OC)c2)cc1,0.50741714,1,0.507417233260664
1019,1019,ZINC000257287063,-4.144267187,-1.4761693280000001,2.668097859,0.024404762000000003,C[C@@H]1CCCN(c2ncc3c(n2)C[C@H]2CC[C@H]3N2Cc2ccnc(N3CCOCC3)n2)C1,0.969096,1,0.9690959338939462
1020,1020,ZINC000019720455,-4.143932631,-1.8277233419999999,2.316209289,0.005208333,FC(F)(F)c1ccccc1CNCCc1c[nH]c2ccccc12,0.9396764999999999,1,0.9396764682980404
1021,1021,ZINC000009309722,-4.14352434,-1.6054437769999998,2.5380805630000003,0.017559524,Clc1ccc2c(c1)C1=C([C@@H](c3cccs3)O2)[C@@H](c2cccnc2)N2N=CNC2=N1,0.98797053,1,0.9879705064906563
1022,1022,ZINC000012055457,-4.143228333,-1.4761693280000001,2.667059005,0.102529762,O=C(/C=C/c1ccc(F)c(F)c1)NC[C@@H]1CCC2(CCN(C(=O)c3ccc(F)cc3)CC2)O1,0.98342633,1,0.9834263027447827
1023,1023,ZINC000001145255,-4.1430704810000005,-1.8277233419999999,2.315347139,0.041666667000000004,COc1ccc(CCNC(=O)c2ccc(N(Cc3ccccc3Cl)S(C)(=O)=O)cc2)cc1,0.6399716,1,0.6399718274120776
